umidade;temperatura;pressao;vento_ang;vent_veloc;chuva;corrente_fuga;A;B;C;K;Uc
84;30,1;1010;26;2,4;0;0,035781;0,08608373;0,088627255;5,620277677;1,483814465;18595,34529
84;30,1;1010;50;3,2;0;0,03574;0,08608373;0,088576463;5,620850935;1,483863813;18610,80654
84;30,1;1010;31;3,4;0;0,03872;0,08608373;0,09219529;5,580808059;1,480416773;17561,09755
84;30,1;1010;32;3,7;0;0,035203;0,08608373;0,087908506;5,628420537;1,484515432;18816,17322
84;30,1;1010;29;2,4;0;0,035412;0,08608373;0,088169076;5,625460817;1,484260649;18735,60658
84;30,1;1010;28;2,6;0;0,035112;0,08608373;0,087794811;5,629714714;1,48462684;18851,51071
84;30,1;1010;55;3,4;0;0,035787;0,08608373;0,088634686;5,620193841;1,483807248;18593,08523
84;30;1010;31;3,9;0;0,036887;0,08608373;0,089986577;5,605056597;1,482504177;18189,47996
84;30;1010;357;1,8;0;0,037713;0,08608373;0,09098852;5,593983759;1,481550986;17899,79694
84;30;1010;357;2,4;0;0,036286;0,08608373;0,08925049;5,613270194;1,483211234;18407,38141
84;30;1010;42;3,6;0;0,036547;0,08608373;0,089570898;5,609686638;1,482902749;18311,99318
85;29,9;1010;12;2,2;0;0,036198;0,08608373;0,0891422;5,614484256;1,483315745;18439,81011
85;29,8;1010;4;2,4;0;0,036131;0,08608373;0,089059664;5,615410579;1,483395487;18464,59142
85;29,8;1010;30;1,6;0;0,036627;0,08608373;0,089668878;5,608593353;1,482808634;18282,99018
85;29,8;1010;11;2,6;0;0,036509;0,08608373;0,08952432;5,610206787;1,482947525;18325,80798
85;29,8;1010;58;3,9;0;0,036855;0,08608373;0,089947536;5,605490543;1,482541533;18200,92752
86;29,8;1010;40;1,6;0;0,036067;0,08608373;0,088980752;5,61629703;1,483471796;18488,33722
86;29,8;1010;47;2,4;0;0,036016;0,08608373;0,088917819;5,617004548;1,483532701;18507,31172
86;29,8;1010;38;1,8;0;0,035748;0,08608373;0,088586376;5,620739028;1,483854179;18607,78731
86;29,8;1010;40;2,4;0;0,037161;0,08608373;0,090320173;5,601356278;1,48218564;18092,15651
86;29,8;1010;10;2,4;0;0,036173;0,08608373;0,089111412;5,614829698;1,483345482;18449,04761
86;29,8;1010;57;3,9;0;0,036038;0,08608373;0,088944972;5,616699221;1,483506418;18499,12097
86;29,8;1010;30;2,6;0;0,036275;0,08608373;0,089236961;5,613421791;1,483224284;18411,42758
86;29,8;1010;83;1,8;0;0,036395;0,08608373;0,08938444;5,611770489;1,483082134;18367,40153
86;29,8;1010;357;1,8;0;0,035765;0,08608373;0,088607438;5,620501309;1,483833716;18601,37531
86;29,8;1010;36;3,7;0;0,035475;0,08608373;0,08824747;5,624572079;1,484184143;18711,48153
86;29,8;1010;41;2,4;0;0,036086;0,08608373;0,089004186;5,616033701;1,483449127;18481,28011
86;29,8;1010;29;1,6;0;0,035291;0,08608373;0,088018314;5,627172203;1,484407971;18782,15017
86;29,8;1010;0;2,2;0;0,047788;0,08608373;0,102423707;5,475598909;1,471359977;15076,37766
86;29,8;1011;73;0;0;0,036743;0,08608373;0,089810759;5,607012324;1,482672534;18241,1293
86;29,9;1011;110;0;0;0,036988;0,08608373;0,090109688;5,603689422;1,482386486;18153,46063
86;29,8;1011;61;2,4;0;0,036125;0,08608373;0,089052269;5,615493617;1,483402635;18466,81451
86;29,8;1011;56;2,4;0;0,036559;0,08608373;0,089585602;5,609522493;1,482888618;18307,63576
86;29,8;1011;55;1,8;0;0,035847;0,08608373;0,088708956;5,619356249;1,483735145;18570,5205
86;29,8;1011;62;2;0;0,037329;0,08608373;0,090524105;5,599100938;1,481991492;18033,09328
86;29,7;1011;101;1,4;0;0,035854;0,08608373;0,088717617;5,619258622;1,483726741;18567,89219
86;29,7;1011;43;1,6;0;0,036104;0,08608373;0,089026382;5,615784359;1,483427663;18474,60033
86;29,7;1011;6;1,2;0;0,03634;0,08608373;0,089316876;5,612526659;1,483147228;18387,54902
86;29,6;1011;44;1,2;0;0,035697;0,08608373;0,088523163;5,621452864;1,483915629;18627,05489
86;29,6;1011;66;1,6;0;0,036169;0,08608373;0,089106485;5,614884991;1,483350242;18450,52663
86;29,6;1011;70;1;0;0,035773;0,08608373;0,088617347;5,620389481;1,483824089;18598,35972
86;29,6;1011;63;2,4;0;0,036812;0,08608373;0,089895048;5,606074251;1,482591781;18216,33719
86;29,6;1011;48;2,6;0;0,035306;0,08608373;0,088037017;5,626959729;1,484389681;18776,36537
86;29,6;1011;41;1,4;0;0,035317;0,08608373;0,088050731;5,626803973;1,484376273;18772,12588
86;29,6;1011;71;1,4;0;0,035413;0,08608373;0,088170321;5,625446698;1,484259433;18735,22306
86;29,5;1011;64;1,4;0;0,035474;0,08608373;0,088246226;5,624586173;1,484185356;18711,86389
86;29,6;1011;86;1,2;0;0,035506;0,08608373;0,08828602;5,624135342;1,484146547;18699,63756
87;29,5;1011;62;1,8;0;0,035671;0,08608373;0,088490919;5,621817173;1,48394699;18636,89585
87;29,5;1011;68;1;0;0,03586;0,08608373;0,08872504;5,619174956;1,483719538;18565,64006
87;29,5;1011;71;1,4;0;0,035578;0,08608373;0,088375489;5,623122455;1,484059354;18672,19767
87;29,5;1011;78;1,6;0;0,035504;0,08608373;0,088283533;5,624163507;1,484148971;18700,40115
87;29,5;1011;52;1,2;0;0,035206;0,08608373;0,087912252;5,628377929;1,484511765;18815,01093
87;29,5;1011;56;1,6;0;0,034894;0,08608373;0,08752184;5,632828743;1,484894907;18936,81112
87;29,5;1011;69;1,2;0;0,034977;0,08608373;0,08762587;5,631640839;1,484792648;18904,22631
87;29,5;1011;59;1,8;0;0,035793;0,08608373;0,088642116;5,620110018;1,483800032;18590,82582
87;29,5;1011;64;1,8;0;0,035316;0,08608373;0,088049484;5,626818131;1,484377491;18772,51119
87;29,5;1011;61;1,8;0;0,035376;0,08608373;0,088124248;5,625969378;1,484304427;18749,42558
86;29,4;1011;78;2,2;0;0,035749;0,08608373;0,088587615;5,620725042;1,483852975;18607,40999
87;29,4;1011;51;2,2;0;0,035512;0,08608373;0,088293479;5,624050856;1,484139274;18697,34724
87;29,3;1011;35;1,2;0;0,035221;0,08608373;0,087930978;5,628164942;1,48449343;18809,20204
87;29,3;1011;64;1,2;0;0,03638;0,08608373;0,089366019;5,611976604;1,483099877;18372,8911
87;29,3;1011;47;1,8;0;0,036313;0,08608373;0,089283689;5,612898288;1,483179219;18397,45886
87;29,3;1011;60;1,2;0;0,035752;0,08608373;0,088591332;5,620683084;1,483849364;18606,27813
87;29,2;1011;52;0;0;0,036423;0,08608373;0,089418817;5,611385968;1,483049033;18357,16478
87;29,2;1011;54;1,4;0;0,036853;0,08608373;0,089945095;5,605517677;1,482543869;18201,64356
87;29,2;1011;49;1,2;0;0,036285;0,08608373;0,08924926;5,613283974;1,483212421;18407,74915
87;29,2;1011;52;1,8;0;0,035608;0,08608373;0,088412741;5,622701024;1,484023075;18660,79262
87;29,2;1011;55;1,4;0;0,035817;0,08608373;0,088671829;5,61977487;1,483771181;18581,79472
87;29,2;1011;46;1,4;0;0,035771;0,08608373;0,08861487;5,620417435;1,483826496;18599,11351
88;29,1;1011;17;1,4;0;0,036408;0,08608373;0,089400402;5,611591925;1,483066763;18362,64707
88;29,1;1011;70;1,6;0;0,035595;0,08608373;0,0883966;5,622883601;1,484038792;18665,73277
88;29,1;1011;34;1,6;0;0,036216;0,08608373;0,089164361;5,614235685;1,483294347;18433,16591
88;29,1;1011;72;1,8;0;0,035759;0,08608373;0,088600005;5,620585197;1,483840937;18603,63777
88;29,1;1011;50;1,4;0;0,036695;0,08608373;0,089752077;5,607665937;1,482728799;18258,42337
88;29;1011;37;1,8;0;0,037263;0,08608373;0,090444044;5,599985751;1,48206766;18056,24193
88;29;1011;45;1,8;0;0,036841;0,08608373;0,08993045;5,605680512;1,482557886;18205,94122
88;29;1011;65;1,4;0;0,03568;0,08608373;0,088502082;5,621691036;1,483936132;18633,48796
88;29;1011;61;1,2;0;0,035432;0,08608373;0,088193971;5,625178507;1,484236346;18727,93982
88;29;1011;45;1,2;0;0,035666;0,08608373;0,088484717;5,621887263;1,483953024;18638,78976
88;29;1011;65;1,2;0;0,035472;0,08608373;0,088243739;5,624614364;1,484187783;18712,62866
88;29;1011;69;1,4;0;0,035475;0,08608373;0,08824747;5,624572079;1,484184143;18711,48153
88;29;1011;60;1;0;0,035422;0,08608373;0,088181524;5,625319642;1,484248496;18731,77227
89;28,9;1011;40;1,8;0;0,035793;0,08608373;0,088642116;5,620110018;1,483800032;18590,82582
89;28,9;1011;45;1,8;0;0,035791;0,08608373;0,088639639;5,620137957;1,483802437;18591,57889
89;28,9;1011;64;1,4;0;0,036308;0,08608373;0,089277542;5,612967139;1,483185146;18399,29541
89;28,9;1011;52;1;0;0,035923;0,08608373;0,088802944;5,618297311;1,483643987;18542,03182
89;28,9;1011;76;1;0;0,035673;0,08608373;0,0884934;5,62178914;1,483944577;18636,13841
89;28,9;1011;71;0;0;0,035409;0,08608373;0,088165341;5,625503178;1,484264295;18736,75724
89;28,9;1011;54;1,4;0;0,035269;0,08608373;0,087990875;5,627483994;1,484434811;18790,64221
89;28,9;1011;24;1,4;0;0,034792;0,08608373;0,087393827;5,634292452;1,485020909;18977,03858
89;28,9;1011;58;1,2;0;0,035015;0,08608373;0,087673456;5,63109792;1,484745911;18889,35242
89;28,9;1011;68;1,2;0;0,036211;0,08608373;0,089158206;5,61430472;1,48330029;18435,01095
89;28,8;1011;51;1,8;0;0,03656;0,08608373;0,089586827;5,609508817;1,482887441;18307,27275
89;28,8;1011;63;1,2;0;0,036805;0,08608373;0,089886501;5,606169337;1,482599966;18218,84868
89;28,8;1011;58;1,6;0;0,03579;0,08608373;0,088638401;5,620151928;1,48380364;18591,95545
89;28,7;1011;50;1,6;0;0,035733;0,08608373;0,088567789;5,620948874;1,483872244;18613,44932
89;28,7;1011;50;1,8;0;0,036171;0,08608373;0,089108949;5,614857344;1,483347862;18449,78709
89;28,7;1011;66;1,4;0;0,03707;0,08608373;0,090209517;5,602582181;1,48229117;18124,34169
89;28,7;1011;58;1,2;0;0,035929;0,08608373;0,088810359;5,618213806;1,483636799;18539,78714
89;28,7;1011;59;1,6;0;0,036377;0,08608373;0,089362334;5,612017837;1,483103427;18373,98948
89;28,7;1011;52;1,4;0;0,037037;0,08608373;0,090169355;5,603027484;1,482329504;18136,04692
89;28,6;1011;55;1,2;0;0,036276;0,08608373;0,089238191;5,613408007;1,483223098;18411,05966
89;28,6;1011;54;1;0;0,036697;0,08608373;0,089754523;5,607638686;1,482726453;18257,70201
89;28,6;1011;55;1,2;0;0,038202;0,08608373;0,091576515;5,587542255;1,480996477;17733,4018
89;28,6;1011;38;1,2;0;0,0367;0,08608373;0,089758192;5,607597813;1,482722935;18256,62009
89;28,6;1011;18;1,4;0;0,036661;0,08608373;0,089710487;5,60812943;1,482768698;18270,69696
89;28,6;1011;61;1,2;0;0,037118;0,08608373;0,090267901;5,601935176;1,482235474;18107,34794
90;28,6;1011;46;1,2;0;0,036619;0,08608373;0,089659085;5,608702574;1,482818037;18285,88557
90;28,6;1011;46;0;0;0,037324;0,08608373;0,090518042;5,599167914;1,481997258;18034,84449
90;28,5;1011;46;0;0;0,037385;0,08608373;0,090591981;5,598351413;1,48192697;18013,50726
90;28,5;1011;64;1,2;0;0,038008;0,08608373;0,091343694;5,590087858;1,481215612;17798,97368
90;28,5;1011;65;1;0;0,036715;0,08608373;0,089776533;5,607393495;1,482705346;18251,21277
90;28,5;1011;57;1,4;0;0,037124;0,08608373;0,090275197;5,60185436;1,482228517;18105,22638
90;28,5;1011;32;1,6;0;0,03665;0,08608373;0,089697028;5,608279476;1,482781615;18274,67203
90;28,5;1011;54;1,2;0;0,037459;0,08608373;0,090681595;5,597362689;1,481841857;17987,70318
90;28,5;1011;57;1;0;0,037151;0,08608373;0,090308019;5,601490846;1,482197224;18095,68669
90;28,5;1011;77;1,2;0;0,036784;0,08608373;0,089860854;5,606454706;1,482624532;18226,38809
90;28,5;1011;72;1;0;0,03614;0,08608373;0,089070756;5,615286047;1,483384767;18461,25798
91;28,5;1011;57;1,2;0;0,036489;0,08608373;0,089499796;5,610480767;1,48297111;18333,08889
91;28,5;1012;45;1,2;0;0,036581;0,08608373;0,089612553;5,6092217;1,482862725;18299,65355
90;28,5;1012;68;1,2;0;0,036234;0,08608373;0,089186517;5,613987238;1,48327296;18426,52741
91;28,5;1012;83;0;0;0,036556;0,08608373;0,089581926;5,609563524;1,48289215;18308,72488
91;28,5;1012;55;0;0;0,036399;0,08608373;0,089389352;5,611715539;1,483077404;18365,93831
91;28,4;1012;50;0;0;0,036214;0,08608373;0,089161899;5,614263298;1,483296724;18433,90388
91;28,5;1012;60;0;0;0,036127;0,08608373;0,089054734;5,615465936;1,483400252;18466,07341
91;28,4;1012;42;0;0;0,036375;0,08608373;0,089359877;5,612045327;1,483105793;18374,72182
91;28,4;1012;55;0;0;0,036453;0,08608373;0,089455634;5,61097431;1,483013596;18346,21188
91;28,4;1012;46;0;0;0,036842;0,08608373;0,089931671;5,605666941;1,482556718;18205,58299
91;28,4;1012;65;1,2;0;0,036476;0,08608373;0,089483851;5,610658935;1,482986447;18337,82517
91;28,5;1012;98;1;0;0,03642;0,08608373;0,089415134;5,611427153;1,483052579;18358,26093
91;28,4;1012;59;1;0;0,036255;0,08608373;0,089212358;5,613697539;1,483248022;18418,78967
91;28,4;1012;31;1,4;0;0,035681;0,08608373;0,088503322;5,621677023;1,483934926;18633,1094
91;28,4;1012;67;1,6;0;0,035646;0,08608373;0,088459904;5,622167721;1,483977167;18646,36998
91;28,4;1012;51;1,6;0;0,03546;0,08608373;0,088228811;5,62478354;1,484202346;18717,21888
91;28,4;1012;60;1,2;0;0,036029;0,08608373;0,088933865;5,616824105;1,483517168;18502,47069
91;28,4;1012;57;1,4;0;0,036238;0,08608373;0,089191439;5,613932044;1,483268209;18425,05296
91;28,4;1012;56;1,6;0;0,03664;0,08608373;0,08968479;5,60841592;1,48279336;18278,28751
91;28,4;1012;45;1,4;0;0,036983;0,08608373;0,090103598;5,603757016;1,482392305;18155,23977
91;28,4;1012;54;1,8;0;0,036505;0,08608373;0,089519416;5,610261571;1,482952241;18327,26361
91;28,3;1012;61;1,4;0;0,036852;0,08608373;0,089943875;5,605531244;1,482545037;18202,00161
91;28,3;1012;48;1;0;0,036774;0,08608373;0,089848638;5,606590653;1,482636235;18229,98089
91;28,3;1012;69;1,8;0;0,036621;0,08608373;0,089661533;5,608675267;1,482815686;18285,16162
91;28,3;1012;60;1,4;0;0,036524;0,08608373;0,089542709;5,610001401;1,482929844;18320,35181
91;28,3;1012;59;1,4;0;0,037789;0,08608373;0,091080155;5,592977163;1,481464335;17873,69239
91;28,3;1012;53;1,2;0;0,036782;0,08608373;0,089858411;5,606481893;1,482626872;18227,10651
91;28,3;1012;35;0;0;0,036781;0,08608373;0,089857189;5,606495486;1,482628042;18227,46575
91;28,3;1012;35;0;0;0,036403;0,08608373;0,089394263;5,611660596;1,483072674;18364,47536
91;28,3;1012;35;0;0;0,037678;0,08608373;0,090946289;5,594448005;1,48159095;17911,8493
91;28,3;1012;35;0;0;0,038354;0,08608373;0,091758519;5,585556778;1,48082556;17682,42566
91;28,3;1012;58;0;0;0,036672;0,08608373;0,089723945;5,60797943;1,482755786;18266,72394
91;28,3;1012;73;1,2;0;0,036559;0,08608373;0,089585602;5,609522493;1,482888618;18307,63576
91;28,3;1012;76;1,4;0;0,036782;0,08608373;0,089858411;5,606481893;1,482626872;18227,10651
92;28,3;1012;74;1,6;0;0,036378;0,08608373;0,089363562;5,612004092;1,483102244;18373,62333
92;28,3;1012;58;1,2;0;0,036898;0,08608373;0,089999993;5,604907516;1,482491344;18185,54881
92;28,3;1012;63;1,2;0;0,037871;0,08608373;0,091178921;5,591893366;1,481371037;17845,62828
92;28,3;1012;58;1;0;0,037677;0,08608373;0,090945082;5,594461276;1,481592093;17912,19394
92;28,3;1012;45;0;0;0,036819;0,08608373;0,089903595;5,605979182;1,482583597;18213,82652
92;28,3;1012;35;0;0;0,036536;0,08608373;0,089557418;5,609837152;1,482915705;18315,98965
92;28,3;1012;35;0;0;0,03665;0,08608373;0,089697028;5,608279476;1,482781615;18274,67203
92;28,3;1012;35;0;0;0,03733;0,08608373;0,090525318;5,599087544;1,481990339;18032,74308
92;28,3;1012;39;0;0;0,036693;0,08608373;0,089749631;5,607693189;1,482731145;18259,1448
92;28,3;1012;39;0;0;0,036363;0,08608373;0,089345136;5,612210303;1,483119995;18379,11732
92;28,3;1012;39;0;0;0,036509;0,08608373;0,08952432;5,610206787;1,482947525;18325,80798
92;28,3;1012;34;1,4;0;0,03629;0,08608373;0,089255409;5,613215079;1,48320649;18405,9106
92;28,3;1012;55;0;0;0,036512;0,08608373;0,089527998;5,610165703;1,482943988;18324,71644
92;28,3;1012;55;0;0;0,036487;0,08608373;0,089497343;5,610508174;1,482973469;18333,81736
92;28,3;1012;33;1,4;0;0,036367;0,08608373;0,08935005;5,612155305;1,483115261;18377,65187
92;28,3;1012;47;0;0;0,036693;0,08608373;0,089749631;5,607693189;1,482731145;18259,1448
92;28,3;1012;32;0;0;0,036464;0,08608373;0,08946913;5,610823454;1,48300061;18342,19971
92;28,3;1012;31;0;0;0,036751;0,08608373;0,089820536;5,606903472;1,482663163;18238,25074
92;28,3;1012;51;0;0;0,036317;0,08608373;0,089288607;5,612843214;1,483174478;18395,98993
92;28,3;1012;74;0;0;0,036642;0,08608373;0,089687238;5,608388628;1,482791011;18277,56428
92;28,3;1012;57;0;0;0,03647;0,08608373;0,089476491;5,610741188;1,482993528;18340,01213
92;28,3;1012;71;0;0;0,036149;0,08608373;0,089081846;5,615161547;1,483374049;18457,92598
92;28,3;1012;71;1;0;0,03613;0,08608373;0,089058432;5,615424417;1,483396678;18464,96189
92;28,3;1012;74;1,4;0;0,036347;0,08608373;0,089325478;5,612430355;1,483138938;18384,98188
92;28,3;1012;66;1,2;0;0,0365;0,08608373;0,089513285;5,61033006;1,482958137;18329,08354
92;28,3;1012;64;0;0;0,036365;0,08608373;0,089347593;5,612182803;1,483117628;18378,38456
92;28,3;1012;83;0;0;0,03606;0,08608373;0,088972117;5,616394081;1,48348015;18490,93882
92;28,2;1012;85;0;0;0,035827;0,08608373;0,088684206;5,619635291;1,483759166;18578,03484
92;28,2;1012;55;0;0;0,036135;0,08608373;0,089064594;5,615355228;1,483390722;18463,10972
92;28,2;1012;55;0;0;0,035763;0,08608373;0,08860496;5,62052927;1,483836123;18602,12939
92;28,2;1012;55;0;0;0,03714;0,08608373;0,090294649;5,601638912;1,48220997;18099,57179
92;28,2;1012;55;0;0;0,03715;0,08608373;0,090306804;5,601504304;1,482198383;18096,0398
92;28,2;1012;55;0;0;0,036647;0,08608373;0,089693357;5,608320405;1,482785138;18275,75649
92;28,2;1012;55;0;0;0,036157;0,08608373;0,089091702;5,615050906;1,483364525;18454,96539
92;28,2;1012;55;0;0;0,036978;0,08608373;0,090097506;5,603824619;1,482398124;18157,01933
92;28,1;1012;21;0;0;0,036411;0,08608373;0,089404086;5,611550727;1,483063216;18361,5503
92;28,1;1012;23;0;0;0,036402;0,08608373;0,089393036;5,611674331;1,483073857;18364,84107
92;28,1;1012;23;0;0;0,037213;0,08608373;0,090383344;5,600657109;1,482125453;18073,82591
92;28,1;1012;37;0;0;0,036552;0,08608373;0,089577025;5,609618238;1,48289686;18310,17729
92;28,1;1012;27;0;0;0,036413;0,08608373;0,089406541;5,611523263;1,483060852;18360,81921
92;28,1;1012;27;0;0;0,037265;0,08608373;0,090446471;5,599958916;1,48206535;18055,53942
92;28,1;1012;28;0;0;0,036391;0,08608373;0,089379528;5,611825444;1,483086865;18368,86504
92;28,1;1012;38;0;0;0,037131;0,08608373;0,090283708;5,60176009;1,482220402;18102,75198
93;28,1;1012;44;1,6;0;0,037492;0,08608373;0,09072153;5,596922402;1,481803955;17976,22427
93;28,1;1012;56;1;0;0,036411;0,08608373;0,089404086;5,611550727;1,483063216;18361,5503
93;28,1;1012;56;1;0;0,03667;0,08608373;0,089721498;5,608006699;1,482758133;18267,44616
93;28,1;1012;56;1;0;0,036745;0,08608373;0,089813204;5,606985109;1,482670191;18240,40955
93;28,1;1012;65;1;0;0,03626;0,08608373;0,089218509;5,613628587;1,483242086;18416,94849
93;28,1;1012;70;1;0;0,036562;0,08608373;0,089589278;5,609481465;1,482885086;18306,54679
93;28,1;1012;77;1;0;0,03781;0,08608373;0,091105459;5,592699381;1,481440422;17866,49525
93;28,1;1012;77;0;0;0,037235;0,08608373;0,090410057;5,6003616;1,482100014;18066,08395
93;28,1;1012;73;1,2;0;0,036052;0,08608373;0,088962247;5,61650502;1,4834897;18493,91315
93;28,1;1012;73;1,2;0;0,036322;0,08608373;0,089294753;5,612774381;1,483168553;18394,15417
93;28,1;1012;73;0;0;0,036419;0,08608373;0,089413907;5,611440882;1,48305376;18358,62634
93;28,1;1012;63;0;0;0,036356;0,08608373;0,089336536;5,612306564;1,483128281;18381,68252
93;28,1;1012;63;0;0;0,03642;0,08608373;0,089415134;5,611427153;1,483052579;18358,26093
93;28,1;1012;63;0;0;0,03623;0,08608373;0,089181594;5,614042438;1,483277712;18428,00214
93;28,1;1013;63;0;0;0,036457;0,08608373;0,089460542;5,610919448;1,483008873;18344,75266
93;28,1;1013;25;0;0;0,036428;0,08608373;0,089424954;5,611317335;1,483043125;18355,33822
93;28,1;1013;46;0;0;0,036722;0,08608373;0,089785091;5,607298175;1,482697141;18248,69066
93;28,1;1013;46;0;0;0,036386;0,08608373;0,089373388;5,611894147;1,483092779;18370,6948
93;28,1;1013;35;0;0;0,036508;0,08608373;0,089523094;5,610220483;1,482948704;18326,17186
93;28,1;1013;35;0;0;0,036787;0,08608373;0,089864518;5,606413929;1,482621022;18225,31057
93;28,1;1013;35;0;0;0,036603;0,08608373;0,089639495;5,608921088;1,482836847;18291,67961
93;28,1;1013;35;0;0;0,036419;0,08608373;0,089413907;5,611440882;1,48305376;18358,62634
93;28,1;1013;54;0;0;0,036891;0,08608373;0,089991456;5,605002381;1,48249951;18188,05022
93;28,1;1013;47;0;0;0,036655;0,08608373;0,089703146;5,608211268;1,482775743;18272,86492
93;28,1;1013;46;0;0;0,036723;0,08608373;0,089786313;5,607284559;1,482695969;18248,33042
93;28,1;1013;46;0;0;0,036662;0,08608373;0,089711711;5,608115792;1,482767524;18270,33569
93;28,1;1013;46;0;0;0,036645;0,08608373;0,089690909;5,608347693;1,482787487;18276,47956
93;28,1;1013;46;0;0;0,036266;0,08608373;0,089225891;5,613545858;1,483234965;18414,73965
93;28,1;1013;48;1,4;0;0,03612;0,08608373;0,089046106;5,615562826;1,483408593;18468,66757
93;28,1;1013;20;1,2;0;0,036093;0,08608373;0,089012819;5,61593672;1,483440779;18478,68173
93;28,1;1013;43;0;0;0,035884;0,08608373;0,088754726;5,618840433;1,483690741;18556,63802
93;28,1;1013;32;1,4;0;0,036137;0,08608373;0,089067059;5,615327554;1,48338834;18462,36897
93;28,1;1013;75;1;0;0,036574;0,08608373;0,089603978;5,609317387;1,482870962;18302,19244
93;28,1;1013;75;0;0;0,036158;0,08608373;0,089092934;5,615037078;1,483363334;18454,5954
93;28,1;1013;75;0;0;0,035576;0,08608373;0,088373005;5,623150563;1,484061773;18672,9586
93;28,1;1013;75;0;0;0,035562;0,08608373;0,088355614;5,623347364;1,484078715;18678,28715
93;28,1;1013;75;0;0;0,035765;0,08608373;0,088607438;5,620501309;1,483833716;18601,37531
